subject_ID,wm-lh-bankssts,wm-lh-caudalanteriorcingulate,wm-lh-caudalmiddlefrontal,wm-lh-cuneus,wm-lh-entorhinal,wm-lh-fusiform,wm-lh-inferiorparietal,wm-lh-inferiortemporal,wm-lh-isthmuscingulate,wm-lh-lateraloccipital,wm-lh-lateralorbitofrontal,wm-lh-lingual,wm-lh-medialorbitofrontal,wm-lh-middletemporal,wm-lh-parahippocampal,wm-lh-paracentral,wm-lh-parsopercularis,wm-lh-parsorbitalis,wm-lh-parstriangularis,wm-lh-pericalcarine,wm-lh-postcentral,wm-lh-posteriorcingulate,wm-lh-precentral,wm-lh-precuneus,wm-lh-rostralanteriorcingulate,wm-lh-rostralmiddlefrontal,wm-lh-superiorfrontal,wm-lh-superiorparietal,wm-lh-superiortemporal,wm-lh-supramarginal,wm-lh-frontalpole,wm-lh-temporalpole,wm-lh-transversetemporal,wm-lh-insula,wm-rh-bankssts,wm-rh-caudalanteriorcingulate,wm-rh-caudalmiddlefrontal,wm-rh-cuneus,wm-rh-entorhinal,wm-rh-fusiform,wm-rh-inferiorparietal,wm-rh-inferiortemporal,wm-rh-isthmuscingulate,wm-rh-lateraloccipital,wm-rh-lateralorbitofrontal,wm-rh-lingual,wm-rh-medialorbitofrontal,wm-rh-middletemporal,wm-rh-parahippocampal,wm-rh-paracentral,wm-rh-parsopercularis,wm-rh-parsorbitalis,wm-rh-parstriangularis,wm-rh-pericalcarine,wm-rh-postcentral,wm-rh-posteriorcingulate,wm-rh-precentral,wm-rh-precuneus,wm-rh-rostralanteriorcingulate,wm-rh-rostralmiddlefrontal,wm-rh-superiorfrontal,wm-rh-superiorparietal,wm-rh-superiortemporal,wm-rh-supramarginal,wm-rh-frontalpole,wm-rh-temporalpole,wm-rh-transversetemporal,wm-rh-insula,Left-UnsegmentedWhiteMatter,Right-UnsegmentedWhiteMatter
CNBD_00066,3991.7,2464.9,8830.0,2968.3,663.0,6764.7,15706.2,8661.8,4132.7,9903.6,7038.9,5781.2,4065.6,7220.8,1474.8,4601.5,4567.5,1155.1,3418.2,4197.9,8139.3,4369.2,17918.0,12762.4,2672.9,13389.0,21474.8,14549.0,9150.9,13021.6,402.4,683.3,925.1,11860.0,2735.1,3003.4,9263.7,2210.4,950.3,6851.6,18353.7,8339.1,4062.2,9684.3,6936.1,5475.9,4420.3,8020.7,1743.2,5698.5,3687.1,1361.3,3126.0,2955.2,8940.8,4892.1,18444.4,12068.6,2012.8,13541.8,22139.0,15614.9,8493.2,10974.4,481.8,773.0,703.8,11188.3,40576.2,39822.6
CNBD_00067,2925.7,2325.7,5253.3,2716.5,845.2,7041.2,9098.0,7289.7,2977.6,10176.5,6823.3,5318.9,3884.8,5635.8,1597.8,3651.3,2912.4,1236.7,2656.3,3477.4,7201.9,4233.4,12358.1,9021.9,2313.1,12986.1,15387.3,14133.2,8360.3,7566.4,339.0,574.6,992.9,8953.1,2799.8,2502.9,6405.7,2684.2,1010.5,6553.1,12103.2,6213.4,2939.6,10234.4,6564.3,6261.5,4305.7,6882.6,1448.1,4249.3,3113.2,1199.2,3337.3,3356.9,8189.3,3820.6,13250.6,9661.4,1999.9,11305.6,15331.1,10813.3,6786.5,9083.6,312.1,843.6,795.9,8491.1,28131.2,27913.1
CNBD_00070,2815.9,2389.7,6593.4,2822.2,746.3,5943.5,8777.4,6102.8,3814.1,10018.3,6166.6,6216.8,4135.3,3666.0,1496.0,3934.8,3067.1,832.9,2952.2,4308.8,7964.1,4271.7,11818.2,7416.5,1961.2,10373.5,18030.2,12399.8,6859.1,7729.7,389.2,633.7,647.1,7685.4,1873.1,2499.4,5907.9,3633.6,737.0,4934.9,9845.1,5330.4,4137.3,11687.4,7577.4,7467.7,3429.4,5270.6,1254.2,3996.7,2933.2,1196.0,2615.9,4580.0,8189.7,3856.0,12044.8,8881.0,1875.8,10810.2,17025.2,11314.2,5718.7,7869.0,341.4,750.3,583.1,7854.2,23382.6,23401.1
CNBD_00071,3566.4,2705.4,6571.2,1618.0,1027.4,6656.3,8878.7,7870.1,3484.5,6868.9,6239.8,4455.9,3994.2,5573.2,1571.8,3865.2,2748.1,835.9,2785.9,2138.0,7175.3,4185.8,12975.8,7320.0,2364.3,9556.5,15065.8,10553.3,6539.6,9854.0,308.4,795.4,841.6,8205.2,2627.7,2503.5,5274.0,2198.6,765.4,6243.4,11676.2,6441.6,3062.7,7593.5,6318.1,5121.3,3664.6,6785.6,1472.8,4240.7,2911.9,1086.6,2561.9,2313.1,7330.0,3865.2,12408.4,7208.6,1784.4,11192.2,15857.3,10175.5,5963.0,7721.7,316.9,841.0,616.1,9066.8,29886.2,29845.1
CNBD_00072,2826.6,2366.0,6242.1,2303.7,855.7,6246.1,6687.0,6588.4,3496.8,8975.7,5861.9,4477.9,2691.8,5285.9,1370.4,3681.3,4040.7,976.5,3010.1,2880.7,6900.3,3850.2,12618.1,8691.3,2543.9,11112.2,15912.7,10606.3,6790.6,8148.3,329.1,813.1,791.3,9173.4,2734.3,2423.5,5754.4,2362.4,641.1,5629.9,9056.4,5930.5,3380.1,8525.5,6178.8,4731.6,3699.1,5930.7,1549.6,4085.8,2858.2,1041.7,3065.9,3423.4,7464.5,3765.1,13617.0,8334.0,1656.9,12430.2,14067.8,10585.2,6124.8,7682.5,370.0,748.1,524.4,9502.7,29517.5,29709.4
CNBD_00073,2209.5,2488.7,6094.5,2371.1,814.4,6147.8,9309.7,7037.4,3682.4,10548.5,6124.5,5605.3,3980.9,5902.4,1717.9,3385.6,3241.7,925.3,2454.1,3020.3,7022.0,4608.8,14743.1,7387.8,2338.1,10682.9,17028.0,12527.0,7758.8,6893.9,379.2,902.4,844.3,9466.0,2970.5,2528.0,4693.5,2454.7,638.6,6673.1,10765.5,6374.0,3503.6,10542.9,7028.7,6750.7,3830.9,6493.8,1426.7,4604.4,2815.3,1235.0,3418.1,2912.9,6111.7,4071.6,12703.0,8452.2,1775.9,13071.9,14812.0,11164.9,6495.4,7502.5,393.5,757.9,578.5,9119.6,33093.8,35333.0
CNBD_00074,3042.2,2723.5,6467.9,2692.7,811.8,6209.7,10903.2,6293.1,3694.4,10418.8,6621.0,5131.0,3982.1,5801.1,1342.5,3848.2,4083.1,909.0,3350.8,3645.9,7867.1,4336.2,15233.8,8657.7,1960.9,12012.9,16513.5,13855.8,6769.6,8322.2,431.2,785.2,1021.7,8901.8,3149.6,2654.1,5417.9,2548.5,718.8,5108.8,14285.9,5148.5,3341.7,9709.3,7559.9,6314.6,3672.0,6408.3,1408.3,4615.3,3525.5,1299.6,3162.3,3565.5,8299.8,4124.5,14277.6,9293.4,1711.9,13734.4,17274.4,12108.8,6486.2,8658.2,409.6,695.1,597.0,8435.8,29657.8,31326.8
CNBD_00075,3014.8,2886.6,6327.2,2404.8,889.7,6241.6,8789.7,6081.1,3830.1,10812.9,5601.0,5063.0,3581.5,5540.5,1528.0,3268.5,4737.1,821.3,3342.6,2995.5,7236.9,4324.6,13349.8,7677.6,2344.1,11869.1,16441.7,10273.6,8053.7,8067.1,263.2,593.9,897.7,9347.4,2573.2,2328.5,5538.3,2620.3,652.8,6643.8,9439.0,5294.4,3555.3,10719.1,6391.8,5894.3,3409.9,5648.6,1898.7,4774.9,4078.4,1121.3,3301.2,3568.1,7194.3,3944.1,13973.8,8295.2,2032.7,13054.9,15612.0,11122.8,7191.4,9141.2,343.9,558.0,761.1,10076.5,27905.1,28590.6
CNBD_00076,2721.7,2338.6,5509.5,2206.8,641.1,6363.4,9401.0,6046.6,3226.1,8882.0,5816.1,4180.2,3659.6,6058.6,1466.8,3766.0,2677.2,727.1,2007.1,2091.7,6987.1,3971.9,12314.0,9361.2,2530.2,10473.3,16061.3,9915.9,6456.3,8178.1,288.7,636.7,927.5,7795.7,2268.7,2229.5,5239.6,2210.0,536.1,5755.4,11146.1,5100.4,2837.8,7586.5,5466.5,4602.3,3389.1,5472.6,1357.5,4682.9,2750.5,1009.6,2754.0,2484.9,6914.7,3538.3,13994.2,9143.4,1425.9,10291.9,13568.9,10599.0,5918.6,8015.2,309.3,767.8,539.2,8394.1,18703.5,19546.7
CNBD_00077,2470.3,2706.4,5868.6,1892.5,612.3,4967.1,9342.5,5522.4,4075.9,8102.9,5908.2,4637.6,3723.2,5716.4,1219.0,3360.8,3737.7,1160.8,2867.7,3013.9,5955.6,4362.8,12269.8,9766.1,2130.9,12726.1,16601.9,13747.5,7246.8,7238.3,335.3,728.7,734.4,8525.7,2235.9,2483.2,4606.4,2688.9,531.3,4824.2,10058.1,4842.2,3254.8,9262.6,6075.8,4720.5,3660.8,6304.1,1457.6,3968.4,2728.0,1131.1,3471.5,3380.8,6094.5,3923.7,12822.0,9571.2,1674.2,11720.6,16642.1,11015.6,7172.3,7382.6,480.8,822.4,547.4,9154.3,22719.8,23417.1
CNBD_00080,4498.2,2845.7,7062.3,2618.5,473.2,6228.1,9830.8,6749.3,4288.4,8342.2,6907.6,5365.6,4036.7,6664.1,1758.9,4204.6,3337.8,1032.2,3001.2,2938.7,9164.9,4196.3,15289.9,11349.9,2646.9,11670.1,19459.0,14662.5,7982.3,9535.7,348.3,726.6,922.4,10283.4,3279.7,2506.8,6002.7,3058.5,560.4,6160.6,15039.0,5743.0,2795.7,10167.2,7216.9,5363.6,4709.7,7364.3,1469.5,5802.2,2805.5,1395.0,3030.7,2962.4,9634.9,4342.1,16145.3,11021.9,1786.8,13292.0,20019.4,13159.9,6607.7,9929.6,538.3,692.9,598.5,9594.5,22558.6,24031.8
CNBD_00081,2356.6,2712.3,6391.2,3784.5,644.2,6182.4,8746.8,5314.5,3781.7,9243.5,6832.9,5839.5,3428.2,5349.7,1573.3,2934.9,3114.8,927.7,3492.5,4109.0,9059.3,3903.2,13429.9,8779.2,2636.0,13321.9,20207.9,11461.0,10295.7,13175.6,319.7,781.3,722.8,10437.1,2406.7,3333.2,5158.4,3036.5,750.1,6312.3,11309.8,5926.7,3250.4,9789.6,6896.3,6788.2,4032.7,6335.8,1840.7,4315.0,2973.9,1289.2,4217.5,4543.0,7894.5,4413.0,13710.1,8066.0,1875.2,13798.6,18364.6,11823.5,7984.7,10941.5,430.2,708.1,555.9,11228.9,33557.3,34929.2
CNBD_00082,3366.3,3458.0,7958.5,2136.4,1194.0,6162.5,10632.9,6713.3,4087.8,9368.7,6919.1,5357.7,4471.1,5975.7,1444.4,4176.5,4224.8,986.3,3005.7,2709.8,8694.1,5610.7,16544.2,10313.3,2699.6,13602.9,19106.5,13101.3,10642.5,11621.9,336.0,834.1,943.3,10624.9,2798.9,2605.2,7884.9,2817.4,697.4,7571.2,12799.1,6856.4,4029.9,10074.4,7067.1,5604.5,3770.3,7865.4,1430.1,4510.0,4329.8,1324.5,4342.3,2336.8,8229.9,4856.4,13110.0,11783.1,2250.4,15812.7,19938.7,12981.5,7958.8,9706.7,416.5,997.5,614.3,11099.3,33883.3,34804.1
CNBD_00083,2110.8,2953.8,5126.7,2458.1,1309.8,6606.9,8975.5,6160.9,3454.1,9637.4,5363.4,5142.6,3854.5,5218.4,1530.4,3589.6,3818.6,820.5,2800.1,3111.1,7859.2,3840.6,10935.5,8591.1,2225.6,12703.3,14530.9,11241.2,8008.8,10236.2,365.1,788.7,646.4,8479.1,2418.1,2579.1,5208.1,2576.6,892.9,5477.9,12216.0,4991.9,3187.4,9201.9,4911.4,5259.1,3112.9,5834.7,1357.3,4033.9,2431.0,941.3,2677.0,3203.6,7697.1,3512.9,13006.0,10224.9,1721.5,10267.1,15275.9,10685.7,7542.5,8857.2,332.1,718.8,702.5,10952.6,24234.5,22949.3
CNBD_00084,2894.9,2235.1,6323.9,2786.7,841.6,6729.5,11147.9,6229.4,3551.4,10151.5,6697.7,6369.8,3262.0,5327.7,1693.4,4170.4,4080.7,1008.2,3569.5,3700.1,7475.3,4504.5,14198.6,8652.6,2851.8,13659.5,19864.9,12186.2,9278.7,9475.5,306.0,783.5,880.1,10570.9,2693.5,2434.5,5710.0,3170.4,994.2,7172.9,13047.3,6839.0,4439.3,10188.9,6364.9,5983.1,3804.8,6965.3,1679.7,5185.4,3109.8,1173.9,3869.8,3887.5,8240.9,4597.0,16092.8,9722.0,2083.9,12402.2,17754.1,13493.2,7606.8,9060.7,506.7,960.5,604.5,11140.3,31380.4,32798.5
CNBD_00085,4155.6,3304.5,6479.2,3072.3,953.5,6719.2,9031.1,9110.6,3607.9,10420.0,6954.2,5279.6,3679.5,5108.6,1636.0,3906.1,3680.9,1014.1,2788.4,2885.9,7136.9,5039.5,14361.7,9974.9,2608.0,13161.9,18392.4,10993.6,7639.0,10018.8,323.5,757.8,940.5,10509.1,2874.2,2614.0,6053.2,3040.8,1005.7,6973.5,11151.2,7519.6,3546.9,11998.9,7896.5,5292.3,4046.6,6889.7,1819.6,4569.2,3061.4,1448.7,3068.3,3082.5,7822.6,4586.0,14263.4,10263.0,1851.1,15395.6,17121.6,10599.1,6189.3,7551.9,358.6,775.7,816.6,9581.2,34714.8,35336.4
CNBD_00086,1601.5,2758.0,6571.3,2624.8,681.1,6549.7,10895.9,8066.0,4267.4,8995.2,6773.7,5061.9,3710.7,7835.2,1490.1,3706.4,3841.2,1049.2,3367.9,3260.3,7233.7,5104.3,13640.0,9485.6,2859.7,12320.7,21472.8,12599.8,9519.9,8463.0,309.8,724.7,997.5,10355.6,2882.2,2685.1,6473.4,3238.6,1168.4,5656.9,14669.3,6413.3,3762.1,9555.1,7293.2,5167.3,3775.3,7096.8,1430.2,4198.1,3948.5,1154.2,3904.4,3509.7,7045.9,5255.8,14792.7,9228.2,1673.7,12682.4,20571.9,11561.1,8392.9,9118.3,401.3,939.1,600.7,11179.6,28590.4,28364.7
CNBD_00087,3062.6,2591.8,6403.9,1815.5,902.1,6497.0,9911.1,7938.6,3152.0,9265.4,6062.5,4415.3,3469.5,4971.9,1412.3,3833.0,3266.5,762.5,2261.7,2449.2,6347.0,3723.0,12402.1,8313.1,3076.9,11369.9,17698.8,10893.4,6763.0,8342.5,243.4,696.9,643.2,9500.5,3139.2,2461.9,6779.1,1986.6,903.8,6358.3,11798.9,6091.2,3102.7,8280.6,6321.3,4913.9,3539.4,6212.4,1334.8,4013.5,2948.8,726.6,3155.7,2792.6,7006.2,3725.5,12100.2,9583.8,1902.1,10984.9,17385.0,11236.1,6583.9,8434.0,328.0,707.5,563.0,9400.1,18173.3,19220.4
CNBD_00091,3139.1,2552.3,5983.4,2768.6,985.2,5832.9,10125.5,6429.4,3586.9,11395.9,7374.3,5054.7,4367.7,7960.4,1460.1,3971.1,4648.1,996.3,3409.8,2490.9,7809.0,5020.2,12172.7,10313.6,3183.1,14786.1,18016.0,11830.0,10335.6,8609.5,277.5,1116.3,951.9,9602.9,2177.6,2557.6,7075.3,2914.3,967.7,7229.2,14156.9,7458.3,3601.0,10770.8,8412.8,5663.2,4349.5,8018.5,1934.0,5384.3,3593.7,1408.2,4025.4,2617.4,7842.5,4427.7,14087.4,11457.1,2102.4,14662.5,18899.1,10632.2,7327.6,9571.7,391.1,981.8,627.8,9776.2,29893.5,33293.2
CNBD_00092,2872.7,2772.5,7541.9,2064.7,733.4,6403.6,11640.4,5783.8,3516.8,7396.4,6730.6,4699.1,4066.3,5067.2,1505.5,3404.2,3199.5,801.5,2455.9,2443.9,7973.1,6416.9,13506.5,8737.0,2667.9,11631.9,13765.6,12830.0,5165.0,8822.0,310.8,722.9,802.7,7870.8,3356.4,2842.8,6377.4,2317.7,644.6,6522.5,11201.6,5735.2,3331.3,8174.8,6508.6,4968.1,3930.3,6390.3,1698.5,4127.8,3380.1,1200.4,2849.2,2634.5,8074.1,4648.0,12764.1,9937.5,2229.1,12124.2,16416.8,13618.7,4668.1,7712.5,299.7,884.4,475.5,8373.8,26303.9,25948.2
CNBD_00093,2384.9,2471.5,6079.4,2703.5,586.4,6269.0,9949.2,6628.0,3925.1,8319.4,6453.7,6436.7,3311.6,4588.3,1346.3,3536.5,3199.8,871.3,3070.3,3424.4,6649.4,4234.7,11786.9,8443.9,2446.9,11414.9,17738.7,12510.0,6694.5,7786.6,284.9,774.4,697.0,9605.3,2385.9,2417.2,5848.5,2263.3,530.9,5311.6,12357.2,5929.5,3110.8,8932.2,6305.1,6792.5,3664.4,5605.9,1591.7,4303.5,3151.1,915.0,3033.2,3506.3,6506.0,4459.7,12696.8,8265.8,1512.5,11089.2,15443.9,12570.2,5692.8,8405.0,325.8,712.5,482.9,9138.8,30427.7,31473.3
CNBD_00095,3481.8,2511.2,5799.9,2118.3,1071.7,6328.8,8477.0,5849.7,3926.2,10405.1,5716.1,5268.8,3557.1,5284.1,1725.7,4058.1,3879.6,1053.1,3148.5,3016.4,8188.0,4066.2,15077.5,9100.9,2459.2,11003.4,16760.7,12143.6,8343.3,9010.5,286.6,803.5,827.2,9272.3,2398.0,2343.6,5069.7,2649.8,851.0,6071.8,9906.4,6491.6,3182.7,10230.1,6655.6,5132.4,3299.4,6454.6,1614.5,5320.9,3076.1,1355.9,3455.8,2532.3,8081.0,3863.2,15179.2,11019.5,1715.1,11292.9,15259.6,12276.8,7218.5,8144.6,386.3,852.8,614.8,9787.4,27642.4,29075.6
CNBD_00096,2741.3,2473.7,6028.9,2221.9,737.6,6021.9,9140.2,5948.8,2750.3,8540.7,5997.1,4536.3,3521.7,5921.1,1388.8,3291.5,2786.4,774.3,1985.4,2689.5,7184.3,4056.8,13604.2,8277.1,2658.8,10415.8,15146.7,10432.3,6720.4,8733.4,249.2,707.5,679.8,8632.7,2351.9,2929.5,6453.1,2167.8,780.0,6002.4,10919.9,6231.9,3017.5,9741.4,6142.9,4575.5,3580.6,7236.4,1353.5,4118.1,2709.9,781.5,2775.3,2737.6,8047.7,3801.6,13608.0,7581.0,1741.4,8978.9,14464.7,10052.3,5923.1,7508.6,275.8,688.6,502.3,8092.9,27073.5,28641.9
CNBD_00097,2542.4,2207.5,5490.6,2732.9,719.9,6392.5,10501.6,6269.5,3176.2,8186.9,5736.6,4184.7,3289.3,5077.7,1332.1,3243.7,2648.9,838.9,2465.4,2989.5,6764.1,3836.0,11310.8,7796.4,2255.2,10681.9,14994.8,11326.3,5078.0,8051.6,312.1,653.0,931.0,8037.9,2138.1,2694.1,4176.1,2374.3,890.1,6218.9,12595.4,5198.2,2981.1,9497.8,6403.7,5357.5,3579.7,6346.5,1122.3,3565.7,2992.9,1130.6,2774.0,2963.3,6549.6,4551.6,11618.9,7693.0,1569.0,12291.7,13376.9,10570.5,5509.3,6654.2,455.1,561.4,683.9,8277.1,27591.2,27283.9
CNBD_00098,2789.0,2849.8,6140.2,2469.5,1035.4,5908.7,9433.0,7188.0,3704.2,9564.2,6817.3,5468.3,3322.0,5814.1,1637.7,3685.3,3353.3,797.7,2493.9,2580.1,6443.1,4547.3,13955.5,9404.1,2691.5,14318.9,17009.5,13025.2,8611.9,10013.1,291.3,811.6,717.0,9288.8,2782.8,2692.8,5370.4,2610.1,918.3,5923.9,13460.3,6451.6,3633.5,10395.2,6806.0,6073.4,4126.0,6861.4,1701.8,3548.9,3147.7,981.8,2587.5,2664.6,7342.1,4063.3,13164.2,10151.6,2044.4,14429.7,16147.6,11523.0,7016.0,6858.2,400.6,736.7,581.4,8621.5,26550.1,27963.2
CNBD_00099,3081.9,2531.5,5788.2,2257.2,1248.0,6159.5,10143.7,6506.8,3999.1,10082.8,7248.5,4603.4,3009.9,6845.2,1499.3,3422.7,3429.3,1206.0,3086.0,2445.5,7316.3,4032.5,12935.0,10514.0,2858.3,13738.7,17771.1,11366.5,7861.1,8285.0,232.3,933.1,773.1,10728.5,2904.9,2781.0,5933.4,2291.8,947.5,6710.4,10349.5,6755.7,3289.1,9341.1,6918.0,5190.7,3581.1,6458.0,1482.8,3718.1,3500.1,1399.0,3618.0,2505.4,9421.8,4173.7,14037.0,10022.2,1790.1,11950.0,18083.1,9754.1,7550.9,9628.2,318.7,883.8,564.2,10017.6,33122.7,33533.5
CNBD_00100,2545.9,3177.1,7500.7,3241.6,1004.3,7359.6,8579.5,7966.9,4841.9,9858.9,7319.9,5792.0,4927.8,6657.5,1682.8,4193.1,4051.9,1079.0,3792.4,3969.1,9118.0,5336.2,17979.5,10304.2,2956.6,14214.0,21998.4,14563.1,9338.8,10067.9,430.9,1208.9,1366.7,10847.0,2300.9,3376.3,7109.5,2836.8,955.7,7986.1,11497.6,7213.5,4535.7,10272.6,7179.8,6492.8,4955.4,7517.0,1722.1,4419.6,3444.4,1427.8,3628.4,4018.7,9349.9,4762.1,16513.7,10312.4,2192.2,14329.3,21330.4,12465.8,7796.9,10463.1,508.8,905.2,900.8,10664.3,36317.9,38192.1
CNBD_00101,1968.7,2684.1,4915.5,3489.8,683.6,6402.5,9749.7,6906.2,3840.4,9735.7,7039.2,5831.3,3193.2,6455.5,1269.7,4091.6,3934.2,1053.7,3392.5,4410.1,7156.6,4360.6,13373.4,9150.4,3169.2,14897.6,19545.7,11609.7,9569.4,8808.3,379.3,796.0,747.1,10577.7,2526.7,2454.5,4876.2,3803.1,577.2,7561.4,13801.2,5550.6,3658.2,11757.6,7181.7,5813.9,4322.4,7363.8,1153.3,4886.6,3460.9,1241.3,3787.8,4541.8,6165.5,4260.5,13470.6,9063.0,1761.1,15259.1,17084.3,11008.4,7001.8,6823.7,423.6,700.8,587.6,9677.9,25367.7,25770.5
CNBD_00102,2625.6,2435.3,6237.3,2753.1,849.1,6600.0,8276.9,5779.5,3417.6,10101.7,6205.9,5991.2,4289.8,5554.3,1593.5,4966.1,3222.0,960.7,3216.6,3751.6,7214.9,4454.8,13269.4,8723.4,2419.3,11227.3,20687.9,11621.5,6987.0,7106.9,257.2,917.0,908.4,9343.6,2562.5,3125.6,5692.9,2688.7,762.3,6711.1,9602.6,5862.6,2944.7,9056.6,6249.5,8097.7,4336.2,5903.1,1804.4,4503.1,3057.2,1077.1,3404.0,4061.9,7193.5,4588.2,14348.4,9667.6,1717.4,13397.3,16763.3,11625.4,6221.9,6964.6,465.7,930.6,680.5,10732.1,30359.3,31588.3
CNBD_00103,2229.7,2747.9,7110.0,3611.1,966.9,6910.1,11330.5,7435.0,4014.8,12459.4,7177.1,6206.2,3693.2,6348.3,1687.5,4281.1,3584.9,1136.6,3290.6,3536.2,9657.2,4478.1,15628.4,10697.3,2760.9,14735.0,21744.8,12165.7,8168.8,8551.2,277.5,821.7,653.7,9689.8,3539.7,2219.5,6554.1,3875.6,748.4,7611.6,13408.0,6723.1,3828.7,13349.0,7945.3,7012.8,4781.7,7668.1,1714.4,4149.0,2910.2,1412.8,3908.8,4467.4,7929.1,3852.0,17659.3,10084.3,2081.6,15303.7,19770.6,11734.0,7461.5,10347.5,465.5,728.0,544.1,9377.3,30479.0,31192.4
CNBD_00104,3054.1,2223.7,6995.2,2218.9,875.3,7753.8,10372.2,6122.3,3927.9,9766.4,6002.4,3953.2,3475.4,5042.7,1712.9,2489.4,4974.4,745.1,2716.2,2842.6,6202.3,3747.2,8809.0,8494.7,2677.7,18523.8,16982.6,9828.8,7231.3,5514.8,316.3,953.5,985.2,9066.2,2099.0,2880.9,5620.7,2422.6,723.3,6658.2,9951.7,6530.4,2430.4,11282.8,6654.0,3918.9,4067.3,6717.2,1610.1,3182.1,2735.0,1247.1,3777.9,2445.8,6780.2,3663.7,8744.0,8145.1,1753.6,17964.5,19432.4,8231.0,6336.8,5425.1,400.5,955.0,694.3,7864.1,35391.3,35484.4
CNBD_00106,2521.5,2203.3,6035.4,2322.6,758.5,6623.1,10037.1,6861.5,3532.8,10062.4,6406.5,5394.6,3172.9,6487.1,1980.6,4190.0,3329.9,838.3,3326.2,2025.7,7047.0,4502.8,12978.7,9049.7,2615.2,10118.6,17384.8,14162.2,7620.6,7670.3,274.4,635.5,702.0,10214.8,2684.2,2509.6,4156.6,2404.6,491.4,7848.0,11104.5,6029.0,3408.3,10317.9,6682.6,4692.2,4140.6,6743.9,1749.8,4610.4,3287.8,1001.1,4016.2,2401.1,7717.2,5734.1,13699.1,9253.0,1942.3,11612.5,15590.4,12737.8,6952.2,8450.0,386.4,874.9,713.9,9259.6,29927.0,29768.8
CNBD_00108,3168.6,2458.6,6348.0,2249.8,901.4,4875.5,10474.0,6011.2,3542.8,8639.0,6197.0,5047.0,3737.1,5688.1,1262.9,4115.0,2698.5,787.2,2117.0,3645.9,7421.3,5212.0,12565.5,8366.1,2487.4,11920.6,14971.4,10737.5,6454.1,7933.3,262.7,632.9,967.4,7839.4,2550.6,2270.7,4265.5,2582.8,670.4,5441.4,9559.8,5774.1,3020.7,9163.0,6284.9,5763.8,3450.6,6323.5,1397.1,5196.5,2405.8,1097.9,2893.4,3703.2,7162.4,4174.0,12130.4,8692.3,1648.4,13693.4,15969.0,10879.2,6212.6,8528.6,365.9,698.2,466.3,9227.8,26601.4,27145.3
CNBD_00110,3505.7,3012.8,8113.2,2534.5,818.8,7527.0,11092.4,8177.0,4242.2,9975.6,7562.3,5498.3,4208.0,6191.2,1753.3,4063.1,4331.2,1252.4,3673.8,3871.0,9086.7,5491.7,15040.3,11416.8,3626.4,15104.2,18953.4,13362.5,9816.1,10817.5,352.8,816.2,916.6,10668.0,3309.5,3137.3,6079.8,2916.4,874.5,7516.0,11327.1,7917.3,4021.5,10309.7,7289.3,6613.6,4308.9,8455.4,1946.6,5450.9,3566.5,1317.9,3410.9,3876.2,8847.1,4963.6,15124.9,11014.2,1876.3,14699.3,20337.6,12386.6,8136.3,9823.6,443.9,770.4,810.6,11229.9,37489.5,36923.1
CNBD_00111,2795.7,3147.2,6757.9,2124.0,868.0,6179.2,8601.2,6341.5,3324.8,8782.5,6784.0,4788.4,4349.6,5868.9,1587.9,3320.4,3506.4,1174.9,3133.6,2438.4,7215.6,4858.9,12885.8,8012.7,2889.5,13845.3,18741.2,11173.9,8224.5,8664.2,411.3,857.7,770.1,9258.9,2843.8,2814.2,6483.8,2021.9,592.5,6727.0,11659.0,5814.8,3109.5,9046.4,6738.0,5034.9,4471.3,6223.1,1492.9,4022.0,3528.9,1430.6,3913.5,2140.4,7433.5,4855.3,13592.0,8843.9,1835.3,13330.5,16330.7,11087.4,7079.3,7471.2,451.4,811.5,632.4,9716.6,27035.5,28542.4
CNBD_00113,3080.4,2540.8,7862.7,1983.8,967.0,8038.0,9829.5,7363.1,3764.7,9760.6,7801.4,5185.3,4354.4,5739.7,2104.5,4198.7,4058.6,1134.6,3100.8,2506.5,8291.8,4661.1,13475.3,9467.3,2362.6,11531.8,21259.2,12525.1,7705.2,8895.6,341.6,808.2,882.6,10905.3,3247.0,2260.0,7146.1,2703.8,964.1,7987.6,9687.4,7533.2,3227.7,12210.2,7272.5,5167.7,4117.0,7150.6,1642.4,4531.9,2997.9,1415.5,3287.1,2911.6,9259.2,4161.9,15428.3,9651.2,2374.9,10498.7,21485.0,10472.4,7115.2,8316.9,370.0,871.1,752.2,11004.7,34034.6,34866.4
CNBD_00114,2645.8,2447.1,6503.9,2762.8,832.2,6637.0,8997.1,6370.0,3946.1,10499.2,6655.1,6154.1,3119.9,4812.3,1258.6,3129.3,3475.1,1137.5,3157.8,3641.9,7224.0,4161.5,16092.5,8955.0,2584.3,13918.5,18715.5,11894.6,7178.6,8049.9,359.4,610.5,780.1,8967.9,3185.7,2530.6,5714.9,2896.5,947.0,6762.7,10761.9,6783.0,3484.1,11093.1,7012.3,6237.6,3890.1,6586.5,1353.8,4304.1,3084.8,1568.0,3505.9,3156.7,6069.3,3785.5,15338.2,8127.2,1760.5,13807.4,17741.4,11464.4,5924.9,7563.2,459.8,696.9,745.5,8656.3,33946.1,32819.3
