subject_ID,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Caudate,Left-Putamen,Left-Pallidum,Brain-Stem,Left-Hippocampus,Left-Amygdala,Left-Accumbens-area,Left-VentralDC,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior
CNBD_00166,12711.0,51568.5,8350.2,4067.4,5481.3,2117.6,17882.9,3892.4,1394.3,472.1,3808.7,11986.3,51145.1,7677.4,3842.7,5682.9,2060.4,3871.3,1481.3,592.6,3778.7,202.8,918.8,425.3,820.0,724.7,1104.5
CNBD_00167,14989.0,56626.0,9993.4,3457.5,5440.7,2175.4,22176.7,4399.6,1535.4,654.0,4872.2,13283.8,56199.4,9305.7,3513.5,5443.1,2175.1,4521.7,1535.5,654.5,4623.2,144.6,1147.7,511.7,941.8,895.7,764.5
CNBD_00168,17568.8,58800.9,8938.1,4319.0,5271.8,2218.4,24480.5,4423.3,1541.3,369.7,4523.2,16721.6,59549.3,8303.2,4548.4,5729.3,2067.3,4757.5,1711.3,428.5,4295.9,156.6,940.6,528.2,624.5,549.7,1141.0
CNBD_00169,11912.5,47043.2,9481.6,4053.3,4661.8,1991.2,16787.2,3747.4,1233.4,491.2,3713.9,14394.2,46351.9,8704.8,4093.3,4594.5,1872.0,3806.5,1391.1,666.6,3613.1,139.5,825.3,478.9,576.6,530.0,733.4
CNBD_00170,13036.4,52640.5,8340.4,4131.4,5906.7,1861.2,19061.2,4082.8,1506.3,576.0,3892.7,13397.6,50713.5,7814.4,4341.1,6020.3,2036.5,4311.3,1755.3,839.3,3788.9,160.8,913.2,502.7,607.3,567.4,853.9
CNBD_00171,12487.0,53372.3,8442.6,4153.4,5040.5,1814.6,17873.2,3979.6,1205.2,595.9,3680.0,16707.4,47880.8,7752.4,4289.1,5287.9,2073.7,3713.0,1599.2,586.5,3367.6,151.7,1109.6,527.0,450.3,484.7,980.1
CNBD_00172,15950.0,60632.9,8878.1,4127.4,5712.9,2055.6,22490.1,4362.0,1364.3,604.1,4519.5,14788.7,59040.7,9202.7,4137.5,5717.2,2302.5,4508.3,1477.4,705.2,4006.6,165.5,935.3,557.5,1032.7,850.9,849.8
CNBD_00174,13788.2,51397.0,9501.2,3625.5,5033.8,1998.0,18321.4,3892.5,1382.3,524.5,3781.6,12741.7,49477.0,8865.7,3799.2,5564.1,2231.3,3837.0,1696.8,652.3,3741.4,178.0,1040.6,543.7,593.0,598.8,903.7
CNBD_00176,12756.9,50483.7,7980.3,3425.0,5155.9,1678.5,18695.8,3651.3,1487.2,565.6,3811.9,12494.4,50577.9,8141.6,3765.7,5208.9,1890.8,4148.4,1509.8,741.7,3655.0,122.0,761.6,515.7,538.8,527.0,781.4
CNBD_00177,12582.4,55332.2,8677.8,3684.1,5531.0,1807.4,18344.7,3670.8,1392.8,490.1,3602.8,12519.3,54631.6,7672.3,3693.6,5800.1,2179.9,3892.9,1664.1,638.7,3589.7,93.2,1127.2,831.7,662.9,555.6,860.5
CNBD_00180,14281.2,55351.8,8159.6,3620.9,5291.4,1812.5,19943.0,3992.5,1412.6,455.6,3780.0,14398.9,54607.1,7537.3,3611.2,5530.5,2067.9,4520.1,1545.6,475.2,3851.9,148.9,904.9,547.0,463.6,546.6,864.7
CNBD_00181,14013.9,51951.2,8109.9,3419.3,4735.2,1752.0,20550.7,4071.7,1293.6,492.1,4046.3,14794.8,52113.2,7861.4,3508.1,5036.7,1992.3,4053.7,1409.5,566.7,3635.2,153.4,740.4,617.9,511.9,544.7,632.0
CNBD_00183,13785.6,57666.2,8858.9,3596.5,4634.4,2085.9,20429.0,4011.5,1405.9,561.4,3721.6,17513.1,54762.6,7954.2,3582.5,4805.8,2047.2,4140.2,1355.1,575.0,3572.0,153.4,935.7,482.3,421.6,446.7,899.7
CNBD_00185,15598.5,47702.8,8967.3,3279.5,4510.3,1660.6,19975.4,3907.2,1243.9,572.2,4070.7,17425.2,46751.5,8345.7,3194.4,4452.8,1670.7,4131.6,1438.3,630.2,3988.9,162.4,700.4,437.7,882.2,660.6,973.9
CNBD_00186,15316.5,58642.8,9744.7,4500.2,5928.3,2319.9,20856.2,4525.0,1702.1,542.6,4395.8,13852.6,57142.7,8382.4,4357.2,6092.0,2459.0,4308.8,1825.8,625.4,4197.3,155.1,1339.3,774.2,903.4,928.0,1097.6
CNBD_00187,14180.1,51791.9,8447.6,3085.4,4188.6,1867.6,19455.1,3633.1,1255.3,512.0,3603.9,12908.5,51295.3,7341.0,2919.3,4463.5,1889.2,3826.4,1394.6,559.4,3627.1,182.7,1051.6,627.4,731.6,822.2,827.5
CNBD_00189,12480.8,54264.2,8321.9,3642.5,5040.0,1949.1,18488.0,4103.7,1678.9,518.5,3733.9,11831.3,51038.9,7588.8,3775.3,5297.2,1909.9,4273.8,1749.1,627.5,3695.0,165.2,995.9,506.7,736.8,549.1,793.2
CNBD_00190,15946.3,62455.2,9276.8,4147.6,5269.1,2173.6,23185.7,3967.9,1377.0,389.2,4145.3,15684.1,59347.9,8811.8,4027.1,5374.9,2384.0,4098.9,1537.0,547.7,4043.0,150.2,1032.3,656.8,599.1,677.0,1085.2
CNBD_00191,14251.4,49503.8,7869.0,4640.6,5944.0,2071.9,18112.1,4266.2,1475.2,498.4,3796.1,12507.0,48967.6,8050.7,4388.4,6284.2,2119.5,4449.9,1655.5,660.8,3499.2,186.6,1176.8,718.6,641.3,715.4,1039.3
CNBD_00192,14090.7,53225.7,8062.6,3793.4,5030.9,2041.7,19314.7,3993.6,1144.6,478.2,3964.7,13210.5,53279.5,7899.5,3861.8,5428.4,2254.2,4253.3,1517.1,491.2,3784.3,166.1,875.3,558.5,539.0,560.1,781.4
CNBD_00193,15270.2,55067.3,9015.4,4233.5,5461.7,2245.1,22186.0,4506.8,1862.5,610.0,4374.0,14878.2,57491.8,8612.4,4117.1,5691.0,2046.6,4706.3,2023.3,723.7,4299.7,211.2,1023.8,598.7,777.4,801.1,909.9
CNBD_00194,14625.2,57265.1,10484.6,3843.0,5104.5,1898.3,19278.5,4462.9,1493.4,531.7,4387.6,14066.4,58782.7,9892.6,3947.9,5400.1,2132.5,4773.9,1694.6,657.8,4001.1,47.4,850.3,475.6,488.6,574.8,869.8
CNBD_00196,18178.7,58034.6,10344.3,4693.7,5374.4,2429.8,23878.2,5249.4,2068.5,617.0,5198.1,18326.0,59036.8,9578.8,5272.1,6066.8,2300.1,5346.8,2380.0,807.1,4944.1,246.6,1175.7,802.4,967.5,901.7,1098.2
CNBD_00197,14983.8,54147.4,9153.1,4117.9,4841.9,1838.8,22074.0,4696.7,1542.5,361.5,4438.1,14408.8,56964.4,9327.1,3839.5,5054.1,1680.3,4641.8,1642.3,449.0,4294.2,170.1,942.2,495.3,507.4,521.2,1243.8
CNBD_00198,17222.9,55496.2,8507.3,2873.9,4334.8,1685.7,18739.9,4089.1,1689.1,326.1,4326.9,13770.9,61575.1,8122.2,2755.1,4498.1,1860.3,4157.8,1794.3,387.2,4291.1,55.5,1266.0,977.2,1247.7,1002.5,987.4
CNBD_00199,17935.0,54131.6,9689.5,2932.4,4542.6,1724.8,21470.3,3999.1,1379.5,391.6,4749.2,14937.2,55642.9,9827.4,2712.6,4759.5,1966.0,4181.2,1473.1,368.3,4423.5,131.0,1071.1,916.0,1342.5,1070.1,963.4
CNBD_00200,10894.0,42331.3,6554.8,1398.1,1747.0,749.6,12610.6,3480.0,914.5,141.9,3312.7,10139.0,42726.3,5767.9,1442.9,2101.4,817.3,3299.3,979.1,215.1,3195.4,135.9,615.1,481.2,623.4,710.6,676.0
CNBD_00201,15216.7,35524.0,5576.1,2565.5,4140.4,1917.5,13654.2,2873.1,937.7,236.6,3114.3,9771.8,42416.4,7533.6,2365.4,3055.7,1178.4,3283.2,1096.7,309.8,3298.8,89.7,715.7,724.2,980.0,852.7,674.4
CNBD_00202,13455.1,40220.1,7036.3,2144.7,3507.7,1668.1,13983.3,3409.2,1257.5,204.2,3295.2,12701.9,41827.8,7282.5,2201.0,3731.0,1554.1,3488.7,1475.2,391.4,3639.7,23.7,847.5,612.1,827.8,1051.4,782.0
CNBD_00203,17595.4,31020.0,7402.8,2596.9,4045.6,1742.5,16341.1,3584.1,1193.5,276.5,3549.3,14350.3,34793.6,7463.2,2559.2,4045.1,1577.6,3897.9,1418.0,495.9,3819.2,78.4,897.2,577.9,956.0,784.9,842.3
CNBD_00204,11719.7,48464.0,8892.4,3073.6,4220.3,2085.7,16006.7,4250.2,1451.9,274.6,4026.2,12149.6,48264.4,8143.2,3177.9,4553.4,2022.8,4480.7,1521.6,458.9,4186.9,131.3,1217.4,908.0,1167.9,983.0,866.2
CNBD_00206,13858.7,34844.9,8118.7,2709.4,3565.3,1373.8,15907.5,3896.8,1412.2,277.7,4076.7,10635.5,38710.6,6930.2,2151.8,3661.2,1388.1,4867.1,1665.1,381.9,4699.5,62.1,691.7,443.4,986.7,884.9,840.4
CNBD_00207,14828.8,37637.1,5957.2,2139.1,3643.6,1635.2,14936.4,3041.5,1043.2,196.8,3346.0,13802.4,39410.2,5660.8,2161.2,3399.5,1458.6,3055.1,1158.9,397.7,3687.2,135.0,959.6,942.9,1140.3,1032.0,806.1
CNBD_00208,13751.1,35247.2,6211.1,2028.4,3461.4,1634.6,13936.8,3257.8,1132.2,250.2,3534.1,8611.9,38691.6,6097.6,2266.4,3430.2,1399.7,3351.3,1279.8,314.6,3346.4,106.0,678.2,399.0,915.3,959.0,541.7
CNBD_00209,10391.7,47521.0,8275.0,2759.3,3428.8,1149.5,15154.7,3493.1,1150.0,221.6,3324.4,14236.3,42658.0,7086.3,2593.0,3681.3,1335.9,3789.1,1186.1,312.8,3524.9,112.9,735.8,423.1,782.8,651.7,592.2
CNBD_00210,12969.5,50177.5,7412.7,3734.2,4699.9,1789.5,19447.8,3720.4,1534.6,570.7,3901.6,13036.8,51471.6,6981.3,3728.1,4662.1,1907.1,4145.9,1766.3,566.0,3982.4,172.2,1027.3,562.7,819.1,554.9,957.5
CNBD_00212,15695.2,57893.4,9369.0,3729.6,5315.6,1854.6,19352.3,4463.2,1775.8,610.7,4418.4,13080.4,56973.9,9217.9,3829.3,5591.2,2054.6,4560.9,1859.3,555.0,4474.4,135.3,1046.9,651.1,1101.0,866.6,762.7
CNBD_00213,17250.1,35172.4,8203.7,2687.2,3397.6,1152.4,17311.5,3319.8,940.2,323.7,3766.4,13890.9,42551.1,7252.9,2763.6,3875.7,1391.4,3494.9,1191.0,377.0,4003.8,77.9,972.2,902.8,1177.7,944.6,798.8
CNBD_00220,14036.2,39903.7,7559.1,1925.0,3496.1,1602.9,16354.3,3226.8,1311.0,303.7,3498.3,12785.9,41697.4,6578.3,2247.2,3883.9,1546.0,3461.9,1623.0,445.5,3689.0,113.8,851.3,641.6,1255.6,944.6,779.0
CNBD_00221,11532.0,36890.8,5878.9,2354.1,2989.1,1326.4,12981.6,2535.8,855.1,206.9,3172.9,14333.8,39154.5,5077.0,2261.1,2751.2,1164.4,2611.6,1016.7,263.8,3094.9,130.7,980.7,952.6,1070.3,1090.7,927.1
CNBD_00222,10972.5,38128.9,5886.4,2166.9,3099.0,1066.2,13107.5,2639.4,814.1,233.2,2926.8,10202.7,37687.2,5805.6,1941.0,2595.3,917.7,2923.9,1050.1,326.0,3246.3,65.8,830.9,699.0,996.4,802.3,593.3
CNBD_00223,18326.4,43790.1,7174.9,2889.8,5076.2,2236.4,15736.3,3875.2,1307.9,246.6,3662.3,11498.6,47771.6,6711.3,2877.3,4771.5,1976.4,4125.2,1705.7,341.3,3481.9,146.7,772.7,577.2,885.1,728.1,739.1
CNBD_00225,23282.3,43479.0,10678.7,3316.9,4415.2,2030.5,19771.5,4868.3,1336.0,281.4,4756.9,20138.9,46631.7,9224.5,3302.7,4887.5,2560.5,4690.0,1768.3,423.9,4622.2,167.4,1055.3,962.1,1341.3,976.8,948.0
CNBD_00226,11602.2,38517.4,8853.6,3195.1,3066.7,1312.0,13882.6,3599.0,1318.9,169.6,3689.5,12221.4,37367.2,8143.6,2645.2,2961.3,1438.8,3800.9,1354.0,284.9,3566.5,101.9,939.4,568.2,544.6,784.9,851.8
CNBD_00227,18628.8,44577.9,8339.4,3586.7,5102.9,2839.3,21456.7,4681.4,1691.1,312.1,4882.0,13466.3,49538.1,8375.3,3700.9,4555.4,2428.9,5294.7,1895.7,539.4,5674.4,110.4,1581.4,935.6,1488.9,1500.7,1056.5
CNBD_00228,13981.8,46064.9,8734.5,3975.5,4723.2,2279.0,20542.8,5214.0,2142.4,394.6,4690.7,12202.6,50833.0,8158.0,3532.3,4492.9,2473.1,5876.1,2103.0,566.8,4957.0,88.6,1262.3,1192.9,1074.4,1023.0,932.9
CNBD_00230,25721.5,52516.9,9268.9,4505.5,5995.0,2208.2,21182.9,3663.5,1413.0,568.6,3995.7,22966.3,53866.3,8515.8,4467.7,5507.0,2354.3,4090.0,1704.7,625.3,4210.3,209.5,1272.3,793.4,855.1,702.7,1246.4
CNBD_00231,19868.9,49443.1,7922.7,3706.7,5302.5,1969.7,22771.0,4962.6,1628.3,167.9,4385.6,17846.8,50946.7,8506.1,3280.8,4114.2,1797.3,5410.6,1598.7,364.0,4130.8,182.9,1051.1,597.7,801.5,600.0,1024.1
CNBD_00232,15753.8,53154.4,7255.0,3876.9,4263.2,1823.4,16505.5,3229.7,1026.1,334.2,3398.5,17554.5,49931.8,6984.2,3002.2,4055.7,1712.0,3349.7,1267.2,398.7,3390.0,224.5,1001.8,562.6,682.3,695.7,869.9
CNBD_00237,17470.4,58468.6,8392.8,3767.6,5151.0,1883.4,21137.6,3524.8,1038.1,213.4,4336.1,16627.9,53936.1,7928.0,3369.1,4707.7,2174.5,3623.1,1418.4,316.0,4168.4,156.3,1518.1,749.9,1156.4,1410.5,1326.4
CNBD_00267,15781.4,58362.7,8622.0,4494.1,5660.0,2328.1,21475.8,4767.8,1849.8,498.6,4235.8,14951.0,61049.2,7837.2,4610.3,5655.3,2389.5,4771.5,2040.1,592.1,4092.2,181.6,1198.5,641.1,744.1,910.2,1165.8
CNBD_00268,14598.3,59921.4,9177.8,3903.0,6263.2,2179.4,21147.4,4220.1,1570.3,527.2,4371.9,14099.2,58712.4,8662.4,3846.8,6710.1,2599.7,4539.7,1758.5,613.0,4552.7,190.6,994.9,590.7,672.6,568.0,920.5
CNBD_00269,18846.2,68940.8,9160.1,3341.6,5455.6,1704.1,23500.1,4356.4,1794.9,462.6,4774.2,17991.3,70055.9,8900.3,3373.5,5317.8,1961.6,4679.0,1889.8,481.0,4650.7,132.3,941.3,516.5,806.7,737.7,667.3
CNBD_00270,19255.4,54447.4,8777.6,4219.0,5351.8,2205.6,22104.4,4552.2,1681.9,497.8,4307.1,15999.8,56721.6,8188.4,4103.5,5186.2,2178.2,4581.1,1817.5,513.6,4250.9,197.9,859.5,457.4,656.7,739.4,930.3
CNBD_00271,15558.9,44076.7,7400.1,3850.5,4293.6,1508.7,15502.3,3701.2,1461.9,406.1,3314.8,13282.8,46474.7,7369.4,3763.0,4608.3,1690.4,4032.8,1518.0,541.6,3173.0,178.5,994.4,563.1,606.7,660.6,1114.7
CNBD_00272,14968.2,58753.7,8376.0,3685.0,5416.4,1956.7,21220.0,4269.6,1663.4,434.3,4543.0,13650.6,60625.3,8082.4,3654.9,5502.5,2173.2,4605.0,1646.6,413.2,4208.5,241.7,1021.2,621.0,711.6,648.1,1140.3
CNBD_00273,14557.1,53378.4,8430.9,3465.8,4971.0,1792.4,20983.5,3819.1,1382.5,483.7,4240.8,13620.6,51852.9,7609.8,3574.4,4958.4,1978.7,4050.5,1566.4,450.5,3908.6,147.3,853.0,466.1,807.8,791.1,770.5
CNBD_00275,17323.5,57009.0,9118.1,3857.0,5261.2,2080.3,22859.1,4901.1,1808.4,580.5,4697.9,16117.1,59503.5,9370.1,3797.3,5332.9,2316.9,4890.2,2263.9,592.1,4505.4,193.4,1100.5,526.9,844.2,739.8,945.3
CNBD_00276,15204.3,61721.0,9281.1,4481.4,6379.1,2337.1,22328.3,4644.8,1852.0,667.3,4344.8,14500.9,64691.0,9021.2,4368.7,6633.1,2517.5,5056.6,2085.3,619.1,4312.9,201.3,970.9,509.6,719.3,668.7,919.3
CNBD_00277,15349.6,62943.7,8211.8,4199.1,5460.4,2200.4,20197.8,4054.2,1544.2,472.4,4056.3,14674.7,60200.3,8104.7,4196.7,5920.8,2407.5,4567.4,1691.8,591.5,4242.1,98.3,1206.2,738.8,847.8,933.4,1050.2
CNBD_00278,19256.2,52652.0,8556.9,4203.7,5533.9,2154.5,19113.2,3926.7,1487.2,385.9,4094.1,14513.3,59676.3,8208.6,4017.2,5809.2,2391.2,4189.6,1681.9,467.5,3904.6,122.4,783.6,480.2,590.1,538.5,769.0
CNBD_00279,13523.4,51857.9,8320.8,4035.5,5446.3,2091.4,20981.4,4307.6,1670.5,553.1,4305.1,12521.5,52642.7,8622.2,4057.3,5595.7,2092.2,4493.3,2023.2,630.1,4168.1,217.3,1015.2,491.7,817.6,715.7,781.5
CNBD_00280,14812.8,62596.4,8722.7,4018.9,5480.2,2092.9,21967.7,4343.3,1753.4,464.5,4514.4,14641.9,65464.6,8327.4,4511.7,5449.0,2085.4,4611.6,1899.2,587.3,4349.2,162.7,1215.2,410.0,453.8,508.9,1154.0
CNBD_00281,16194.3,72887.2,9218.1,4280.9,6194.6,2295.8,23283.8,4656.1,1665.3,437.7,4665.1,15727.1,71525.9,8774.5,4042.5,6113.7,2374.7,4949.9,1894.3,610.2,4708.1,268.4,1180.5,766.3,980.7,1110.6,1171.6
CNBD_00282,25017.2,62398.9,9207.2,4201.4,6680.5,2459.6,23002.5,4705.3,2135.7,623.8,4973.5,16869.5,71178.8,9267.3,4383.5,6953.3,2332.2,5016.8,2320.5,702.3,4721.5,176.8,967.3,573.5,812.8,809.0,875.9
CNBD_00283,16386.7,62168.5,8753.0,3860.3,5473.4,2013.8,20327.9,4671.8,1569.8,498.4,4477.7,14253.7,59460.2,8382.8,3703.3,5367.3,1942.6,4770.5,1760.0,629.4,4486.3,204.2,954.2,572.9,780.6,656.3,642.2
CNBD_00285,12332.3,45879.8,8771.7,3929.5,5008.8,2371.5,18485.8,4126.0,1523.2,395.6,3968.1,12609.3,46233.1,8530.9,3754.3,4535.2,2943.3,4707.6,1657.8,596.1,3985.2,148.6,1153.0,613.7,798.5,756.7,943.4
CNBD_00286,15362.5,50069.7,8714.3,3277.3,5791.4,2011.2,20995.1,4003.6,1489.7,508.0,4135.8,15677.6,49015.4,7966.5,3400.7,5737.4,2271.8,4001.0,1923.0,515.0,3814.7,171.6,1113.3,620.8,752.3,671.4,839.9
CNBD_00287,13170.5,55023.7,8966.7,3706.7,5054.0,1920.9,20775.6,4165.3,1662.3,473.7,4146.7,12466.2,55608.3,8208.2,3788.8,4927.4,2092.2,4395.5,1837.9,523.8,4203.2,168.5,927.1,509.8,882.5,710.0,802.9
CNBD_00288,12079.3,47775.0,8593.9,3241.4,4952.2,2020.5,17863.3,4051.3,1568.1,413.7,4061.4,14673.6,46999.1,7551.3,3386.9,5554.1,2184.2,4311.6,1667.8,450.9,3729.0,117.9,793.8,372.3,674.6,573.4,778.2
CNBD_00289,13013.6,48747.8,6995.9,3363.3,4853.3,1909.0,18954.6,3961.7,1406.0,433.3,4018.1,12460.3,48178.1,6811.9,3252.1,4981.5,1989.9,4405.4,1624.3,569.2,4251.1,154.7,798.0,348.3,631.5,610.6,788.6
CNBD_00290,12864.6,61807.7,9285.8,4581.0,6331.1,2214.5,22482.7,5019.5,1889.7,500.6,4426.3,13983.3,59742.7,9661.8,4437.1,6704.4,2396.2,5230.4,2114.5,619.8,4155.2,138.0,933.3,666.7,918.7,841.4,959.0
CNBD_00291,14988.8,46924.6,8265.6,3127.1,4746.5,1551.2,18028.7,3943.1,1379.6,418.2,3624.8,14030.0,47306.1,7532.1,3176.8,4673.1,1829.3,4056.8,1413.8,546.7,3516.2,40.7,971.1,456.8,737.0,604.2,718.9
CNBD_00292,12983.4,48949.3,8248.3,3589.9,5693.9,1963.1,19553.7,4302.8,1710.1,376.7,4199.6,12366.6,51494.7,8068.5,3842.7,5737.5,1924.3,4891.3,1954.2,546.3,4119.7,198.5,1006.8,594.9,889.9,757.7,753.4
CNBD_00293,17178.4,73108.4,9209.9,4074.2,6142.0,2614.2,26561.8,4690.1,1647.1,533.7,5064.5,16468.3,72926.1,9205.7,4154.7,6027.5,2429.7,4852.8,1934.8,583.4,4886.7,165.2,1013.2,605.9,763.0,841.5,968.6
CNBD_00294,15406.3,53589.4,8781.8,3727.7,5041.5,1870.0,21271.9,4252.4,1378.8,545.0,4166.3,14997.2,53732.9,8456.3,3884.9,5466.7,2223.4,4666.8,1695.6,479.8,3983.5,225.6,1035.7,469.3,465.6,578.1,777.6
CNBD_00295,13001.7,49349.7,7300.9,3318.3,4916.6,2303.8,19042.2,3834.9,1337.0,522.4,3828.6,12059.1,50368.2,6477.8,3380.9,5218.1,1996.4,4338.2,1621.0,557.1,3714.9,127.8,1053.1,615.0,675.0,829.9,699.0
CNBD_00296,13436.3,51102.7,8109.0,3657.0,5770.0,2064.3,19560.1,3836.4,1685.0,470.3,4145.2,13327.5,51942.5,8763.7,3534.5,5832.7,2065.3,4187.4,1712.3,473.3,4167.2,136.7,1125.9,722.9,748.5,726.3,863.8
CNBD_00298,16990.6,60362.6,9113.1,3740.0,6266.1,2125.0,24458.5,4442.6,1811.8,609.0,4665.3,14915.2,59236.3,8763.4,3711.1,6361.4,2295.2,4784.2,2138.0,621.3,4651.0,133.5,993.7,475.3,964.2,873.8,936.5
CNBD_00299,15432.4,50901.0,8762.6,3326.8,4546.3,1935.4,21363.5,3796.6,1550.4,490.3,4327.6,14956.7,51891.9,8598.5,3414.2,5000.7,1936.5,4106.0,1713.9,504.9,4500.6,165.0,908.5,484.9,792.7,608.5,763.9
CNBD_00301,12883.4,52244.8,8662.0,3421.5,5016.8,1812.6,19218.5,4077.3,1540.2,453.1,4052.0,12112.4,53492.3,7953.9,3254.9,5052.5,1965.1,4387.5,1662.4,498.1,3805.1,88.6,824.0,491.4,431.0,408.8,742.1
CNBD_00302,19923.5,39987.9,8414.3,3462.7,5137.9,1875.5,18429.6,3958.4,1268.3,425.9,3879.5,14141.9,45860.0,7292.0,3482.7,5106.4,2001.4,3850.6,1640.7,463.3,3622.4,174.8,928.8,536.4,517.0,641.3,981.8
CNBD_00303,14772.7,53723.5,7909.6,3630.2,5403.8,1990.5,18644.5,4306.5,1549.1,461.3,3975.2,13166.8,51947.9,7691.2,3699.2,5490.7,2093.8,4431.1,1559.4,469.7,3752.6,151.0,900.7,493.8,761.1,672.6,752.7
CNBD_00305,13879.4,51988.1,9276.4,3366.4,5922.1,2225.7,20672.5,4153.7,1528.3,583.2,4540.7,12063.3,50800.5,9217.2,3310.9,5792.9,2256.1,4449.6,1823.7,572.0,4484.3,168.3,1064.5,583.8,800.1,758.4,918.9
CNBD_00306,17111.6,60734.1,7585.2,3729.1,4722.4,1808.5,22069.1,4148.6,1386.4,485.4,3864.3,16129.1,64024.5,7582.6,3658.6,4718.0,1901.2,4468.4,1458.9,494.9,3967.3,182.2,908.1,699.1,859.8,440.8,976.4
CNBD_00307,13918.7,48069.3,7993.8,3116.9,4216.9,1825.7,21494.4,3909.3,1308.4,390.2,3967.0,15271.1,50005.1,7184.9,3042.2,4405.0,1792.1,4509.1,1744.4,391.0,3996.0,189.9,909.3,621.3,542.6,622.5,751.8
CNBD_00308,11656.3,39258.6,7217.3,3606.6,4813.1,1629.1,16973.6,3298.8,1396.1,401.3,3551.0,12022.7,40051.1,7506.0,3820.8,3877.6,1706.5,4044.3,1449.7,494.7,3513.0,151.0,1194.2,407.6,552.3,558.6,1254.7
CNBD_00309,12957.2,42530.4,6163.6,2570.7,3698.5,1542.7,17562.0,3058.0,1003.4,289.0,3190.1,12505.0,41983.2,5222.9,2323.0,3594.3,1696.7,3200.8,1291.7,242.4,3138.5,193.6,929.6,548.1,530.9,382.9,740.1
CNBD_00311,11490.1,47341.5,7443.4,3645.6,4960.5,2043.5,19693.8,4320.0,1523.3,410.6,3761.1,12803.5,48403.8,7346.9,3607.4,4946.9,2266.2,4729.6,1774.7,613.2,3809.9,212.2,877.1,380.1,721.5,639.6,890.0
CNBD_00312,12277.6,47437.9,7536.1,3241.9,4760.5,1786.1,21325.0,4280.4,1634.5,417.7,4058.5,12465.3,46982.5,7214.6,3823.4,4753.3,2063.3,4364.5,1714.0,381.2,3847.9,190.6,1153.1,466.7,430.7,501.5,989.6
CNBD_00313,11123.7,43129.9,6777.1,3480.9,5308.6,1965.8,17728.7,4048.4,1464.1,482.2,3570.8,11517.4,46764.9,6813.4,3372.8,5205.5,1858.6,4392.5,1794.5,535.6,3617.7,183.5,920.0,577.0,528.7,458.9,913.3
CNBD_00314,14611.5,53594.2,7368.2,3409.0,4941.9,1813.4,20115.3,3882.3,1472.8,364.4,4215.9,12974.1,55992.3,7594.5,3419.4,4947.1,1863.2,4005.3,1725.1,443.2,4106.1,264.3,960.8,626.9,684.1,611.9,835.0
CNBD_00317,19770.8,45021.4,7518.6,3372.1,5242.1,1965.3,19954.8,3862.7,1561.4,460.6,3938.2,11767.0,53004.8,8159.8,3319.7,5253.5,1852.7,4088.5,1798.2,440.8,3885.2,170.8,1048.2,617.4,507.7,466.0,1006.1
CNBD_00318,17919.8,50148.8,8564.0,3706.7,4322.8,2289.0,21773.3,4633.7,1705.9,389.2,4080.2,15056.8,54524.9,7474.3,4264.6,5136.5,2085.6,4877.2,1946.9,469.7,4077.7,230.7,776.6,471.1,427.0,450.7,989.6
CNBD_00320,15225.5,51573.5,7226.1,3848.3,5039.6,1986.7,20189.7,4154.1,1645.2,389.9,3814.3,18635.1,49988.6,6861.8,3825.4,5039.1,2340.4,4148.1,1545.7,445.1,3677.3,210.1,877.6,574.4,406.2,423.7,921.5
CNBD_00321,15712.5,51577.8,7285.2,2947.7,4648.9,1732.2,19472.0,4113.9,1349.1,363.3,3543.9,14363.3,53390.0,6468.8,2953.3,4811.7,1762.8,4199.0,1618.8,490.6,3514.7,120.5,952.8,453.3,666.3,537.9,696.3
CNBD_00409,12340.6,55161.3,7284.6,4086.2,6024.9,2038.3,18086.9,4050.7,1192.9,403.7,4012.7,15010.6,48972.9,6859.7,4141.6,5646.1,2230.7,3970.9,1376.7,459.0,2932.3,195.9,1188.7,790.0,636.6,727.5,1363.8
CNBD_00410,11961.5,52524.5,8837.2,4189.9,5819.0,1780.9,20557.4,3715.4,1679.9,442.7,4037.8,12218.4,52058.1,8533.8,3892.8,6132.5,2049.1,3864.7,1687.0,572.2,3871.7,159.5,1264.6,582.9,756.9,870.6,974.8
CNBD_00411,10659.6,43289.8,7487.4,3993.4,5459.4,2009.9,18098.2,3661.0,1261.2,534.4,3336.7,9663.5,40073.5,6669.6,3893.2,5279.0,1904.9,3720.1,1351.7,583.6,3165.7,223.9,1361.2,697.2,916.1,867.0,1025.6
CNBD_00412,15186.1,55385.1,8316.4,4198.1,7303.1,2126.5,22883.3,4543.6,1803.8,454.2,4271.0,13703.6,52095.5,8181.1,4297.4,6775.8,2129.9,4932.7,1846.7,363.1,4041.8,195.0,1206.6,703.2,852.0,748.4,1115.9
CNBD_00414,12998.5,54031.4,8669.5,3995.3,5298.4,2089.2,20933.9,3598.8,1425.7,512.7,3904.3,10894.2,52787.4,7063.3,3517.0,5245.8,2153.9,3971.9,1517.0,466.9,3630.9,228.8,780.9,446.5,603.3,535.6,678.7
